"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http...unknown.org.captive","identificationID","projectId","individualCount","coordinatePrecision","continent","organismQuantity","organismQuantityType","eventID","institutionID","georeferenceProtocol","municipality","type","locationID","ownerInstitutionCode","samplingProtocol","occurrenceRemarks","language","locality","acceptedNameUsage","dynamicProperties","footprintWKT","verbatimSRS","footprintSRS","county","waterBody","name","sex","taxonConceptID","associatedSequences","sampleSizeUnit","sampleSizeValue","samplingEffort","habitat","institutionKey","elevation","elevationAccuracy","island","preparations","disposition","otherCatalogNumbers","verbatimElevation","georeferencedDate","georeferencedBy","georeferenceVerificationStatus","associatedReferences","verbatimCoordinateSystem","higherClassification"
998556238,"Microtus cabrerae Thomas, 1906",38.35,-2.26,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:50.283+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:50.283+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","521941",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556238,"IEET-2011","521941",NA,NA,"521941","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2007","MAGRAMA","Confirmada","Atlas y/o Libro Rojo","UTM","Mamíferos"
998556239,"Microtus cabrerae Thomas, 1906",38.71,-2.25,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:40.581+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:40.581+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","521945",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556239,"IEET-2011","521945",NA,NA,"521945","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013","MAGRAMA","Confirmada","Seguimiento","UTM","Mamíferos"
998556241,"Microtus cabrerae Thomas, 1906",38.62,-2.48,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:39.134+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:39.134+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","521931",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556241,"IEET-2011","521931",NA,NA,"521931","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013","MAGRAMA","Confirmada","Seguimiento","UTM","Mamíferos"
998556245,"Microtus cabrerae Thomas, 1906",38.26,-2.49,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:40.581+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:40.581+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","521927",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556245,"IEET-2011","521927",NA,NA,"521927","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2007","MAGRAMA","Confirmada","Atlas y/o Libro Rojo","UTM","Mamíferos"
998556253,"Microtus cabrerae Thomas, 1906",38.62,-2.37,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:49.652+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:49.652+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","521938",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556253,"IEET-2011","521938",NA,NA,"521938","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013","MAGRAMA","Confirmada","Seguimiento","UTM","Mamíferos"
998556258,"Microtus cabrerae Thomas, 1906",38.26,-2.37,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:49.692+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:49.692+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","521934",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556258,"IEET-2011","521934",NA,NA,"521934","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2007","MAGRAMA","Confirmada","Atlas y/o Libro Rojo","UTM","Mamíferos"
998556277,"Microtus cabrerae Thomas, 1906",38.71,-2.37,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:49.882+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:49.882+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","521939",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556277,"IEET-2011","521939",NA,NA,"521939","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013","MAGRAMA","Confirmada","Seguimiento","UTM","Mamíferos"
998556290,"Microtus cabrerae Thomas, 1906",38.35,-2.37,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:49.920+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:49.920+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","521935",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556290,"IEET-2011","521935",NA,NA,"521935","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013","MAGRAMA","Confirmada","Seguimiento","UTM","Mamíferos"
998556356,"Microtus cabrerae Thomas, 1906",40.14,-6.83,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:39.366+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:39.366+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","522122",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556356,"IEET-2011","522122",NA,NA,"522122","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013","MAGRAMA","Confirmada","Seguimiento","UTM","Mamíferos"
998556382,"Microtus cabrerae Thomas, 1906",40.31,-6.59,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:50.357+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:50.357+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","522134",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556382,"IEET-2011","522134",NA,NA,"522134","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2007","MAGRAMA","Confirmada","Atlas y/o Libro Rojo","UTM","Mamíferos"
998556384,"Microtus cabrerae Thomas, 1906",39.86,-5.51,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:39.489+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:39.489+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","522158",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556384,"IEET-2011","522158",NA,NA,"522158","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2007","MAGRAMA","Confirmada","Atlas y/o Libro Rojo","UTM","Mamíferos"
998556385,"Microtus cabrerae Thomas, 1906",40.76,-6.69,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:49.693+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:49.693+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","522131",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556385,"IEET-2011","522131",NA,NA,"522131","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013","MAGRAMA","Confirmada","Seguimiento","UTM","Mamíferos"
998556399,"Microtus cabrerae Thomas, 1906",40.22,-6.71,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:40.596+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:40.596+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","522128",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556399,"IEET-2011","522128",NA,NA,"522128","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2007","MAGRAMA","Confirmada","Atlas y/o Libro Rojo","UTM","Mamíferos"
998556401,"Microtus cabrerae Thomas, 1906",39.51,-7.2,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:49.921+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:49.921+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","522114",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556401,"IEET-2011","522114",NA,NA,"522114","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013","MAGRAMA","Confirmada","Seguimiento","UTM","Mamíferos"
998556403,"Microtus cabrerae Thomas, 1906",40.85,-6.69,"gass84,refuriiv,cdpi","23bb2c4c-b027-4eb5-b751-57e5d7ea4af6","7338b4d9-d75b-4edb-b238-b09f52397f49","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2022-03-08T19:07:42.241+00:00","2022-03-08T19:31:49.921+00:00",240,"6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2438668,1,44,359,1459,3240723,2438591,2438668,2438668,"Microtus cabrerae Thomas, 1906","Animalia","Chordata","Rodentia","Cricetidae","Microtus","Microtus cabrerae","Microtus","cabrerae","SPECIES","ACCEPTED","NT",NA,7071,NA,NA,NA,NA,NA,"2013-01-01T00:00:00.000+00:00","2022-03-08T19:31:49.921+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Mammalia","ES","Spain","Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente","522132",NA,NA,NA,"Inventario Español de Especies Terrestres (MAGRAMA)",NA,998556403,"IEET-2011","522132",NA,NA,"522132","MAGRAMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event",NA,"MAGRAMA",NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,"Microtus cabrerae Thomas, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013","MAGRAMA","Confirmada","Seguimiento","UTM","Mamíferos"
